docId,document title,publication year,sentiment score,relative mean score
DX1901065608,RIDDLE TOURNAMENT,"1885",0.2453,-0.3964
DX1901590235,Our friend G. GRANT to-day takes the lead in the RIDDLE TOURNAMENT,"1878",0.2411,-0.4045
DX1901060341,Our friend H. V. BARWELL to-day takes the lead in the RIDDLE TOURNAMENT,"1879",0.2409,-0.4048
DX1901269943,Our friend LOTTIE W. to-day takes the lead in the RIDDLE TOURNAMENT,"1879",0.2405,-0.4055
DX1901526423,AMUSING,"1869",0.24,-0.4065
AXOXXE500340346,Puzzles Riddles,"1877",0.24,-0.4065
IWKOQO909229032,The Puzzler,"1870",0.24,-0.4065
CC1903256227,RECREATION COLUMN,"1869",0.24,-0.4065
DX1901072266,RIDDLE TOURNAMENT,"1887",0.2377,-0.4109
DX1901526440,AMUSING,"1869",0.2353,-0.4155
QQBTCL155742504,The Riddler,"1886",0.2353,-0.4155
DX1901869303,"ENIGMAS, CHARADES, ETC.","1867",0.2353,-0.4155
DX1901060157,Our friend CHILD OF THE SUN to-day takes the lead in the RIDDLE TOURNAMENT,"1879",0.2333,-0.4192
DX1901589660,Our friend LOTTY W. to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.2316,-0.4226
LJGDUX652572483,Puzzles Riddles &c.,"1877",0.2308,-0.4241
DX1901105871,Crackers for the Ingenious,"1877",0.2308,-0.4241
OWXHCS466495970,The Puzzler,"1870",0.2308,-0.4241
DX1901499362,"ENIGMAS, CHARADES, ETC","1867",0.2308,-0.4241
DX1901589548,Our friend ANNIE STANTON to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.2295,-0.4265
DX1901724673,BIBLICAL CHARADE AND HIDDEN TEXT,"1898",0.2273,-0.4308
DX1901590849,Our friend T. L. HEMERY to-day takes the lead in the RIDDLE TOURNAMENT,"1878",0.2263,-0.4327
DX1901056464,RIDDLE TOURNAMENT,"1882",0.2254,-0.4344
DX1901730282,PUZZLES,"1867",0.225,-0.4351
DX1901678238,Our Puzzle Department,"1869",0.2245,-0.4361
DX1901070067,RIDDLE TOURNAMENT,"1886",0.2228,-0.4392
CC1903259636,RECREATION COLUMN,"1870",0.2222,-0.4404
DX1901683804,CHARADE,"1841",0.2222,-0.4404
DX1901106184,Crackers for the Ingenious,"1877",0.2222,-0.4404
DX1901242124,NEW CHARADES,"1801",0.2222,-0.4404
DX1901656461,DOUBLE ACROSTIC ENIGMA,"1865",0.2222,-0.4404
DX1901057030,RIDDLE TOURNAMENT,"1882",0.2214,-0.442
DX1901531729,NUTS TO CRACK,"1887",0.2174,-0.4496
DX1901126468,Crackers for the Ingenious,"1874",0.2174,-0.4496
DX1901724115,HIDDEN TEXT AND DOUBLE BIBLE ACROSTIC,"1897",0.2162,-0.4518
DX1901590462,Our friend FLOSSIE B. to-day takes the lead in the RIDDLE TOURNAMENT,"1878",0.2157,-0.4529
DX1901146373,OUR PRIZE TOURNAMENT,"1883",0.2143,-0.4555
CC1903259927,RECREATION COLUMN,"1871",0.2143,-0.4555
DX1901589335,Our friend JIM to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.2143,-0.4555
DX1901590220,Our friend T. L. HEMERY to-day takes the lead in the RIDDLE TOURNAMENT,"1878",0.2124,-0.4591
DX1901105777,Crackers for the Ingenious,"1877",0.2105,-0.4627
CNUTHA423676095,The Puzzler,"1870",0.2105,-0.4627
ZONAMF747617272,Games Magic,"1877",0.2083,-0.4669
DX1901111108,Crackers for the Ingenious,"1879",0.2083,-0.4669
DX1901115924,Crackers for the Ingenious,"1880",0.2083,-0.4669
DX1901678113,Our Puzzle Department,"1868",0.2083,-0.4669
DX1901061443,THE RIDDLE TOURNAMENT,"1889",0.2072,-0.469
DX1901590405,Our friend F. W. PETCHELL to-day takes the lead in the RIDDLE TOURNAMENT,"1878",0.2051,-0.473
DX1901269674,Our friend HERBERT H. ADAMS to-day takes the lead in the RIDDLE TOURNAMENT,"1879",0.2043,-0.4746
RVPXIJ395903998,Enigmatical and Amusing Exercises,"1863",0.2031,-0.4768
DX1901683738,CHARADE,"1841",0.2,-0.4828
DX1901126344,Crackers for the Ingenious,"1874",0.2,-0.4828
DX1901244938,CHARADES,"1810",0.2,-0.4828
MFKELX343764457,Puzzles,"1884",0.2,-0.4828
CC1903243668,Charades,"1873",0.2,-0.4828
DX1901683938,RIDDLE,"1842",0.2,-0.4828
OTHKNG267621147,Puzzles Riddles &c,"1877",0.2,-0.4828
DX1901683659,CHARADE,"1841",0.2,-0.4828
DX1901512374,OUR LITTLE FOLKS' OWN PUZZLES,"1889",0.2,-0.4828
DX1901591324,Our friend CHARLES H. BOTT to-day takes the lead in the RIDDLE TOURNAMENT,"1879",0.1969,-0.4888
DX1901118649,Crackers for the Ingenious,"1875",0.1957,-0.4911
DX1901678433,Our Puzzle Department,"1870",0.1935,-0.4951
SOJXSL648763230,Enigmatical and Amusing Exercises,"1864",0.1935,-0.4951
DX1901054106,Our friend UNCAS to-day takes the lead in the RIDDLE TOURNAMENT,"1880",0.1926,-0.4969
DX1901060381,Our friend W. KELLY to-day takes the lead in the RIDDLE TOURNAMENT,"1879",0.1923,-0.4974
DX1901234652,AN ORIGINAL CHARADE,"1880",0.1905,-0.5009
DX1901730931,PUZZLES,"1868",0.1905,-0.5009
DX1901066242,RIDDLE TOURNAMENT,"1885",0.1893,-0.5031
DX1901054854,RIDDLE TOURNAMENT,"1881",0.1888,-0.5041
DX1901066584,RIDDLE TOURNAMENT,"1885",0.1882,-0.5053
DX1901104701,Crackers for the Ingenious,"1876",0.1875,-0.5066
DX1901498047,PRIZE ACTING CHARADE,"1875",0.1875,-0.5066
DX1901589570,Our friend WAL KIMPTON to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.1867,-0.5082
DX1901589871,Our friend J. G. LUMSDEN to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.1856,-0.5103
DX1901176722,QUESTIONS ON THE LIFE OF JESUS,"1869",0.1818,-0.5174
DX1901532265,PUZZLEDOM,"1888",0.1818,-0.5174
DX1901105325,Crackers for the Angenious,"1876",0.1818,-0.5174
DX1901512462,OUR LITTLE FOLK'S OWN PUZZLES,"1889",0.1818,-0.5174
DX1901590704,RIDDLE TOURNAMENT,"1878",0.1818,-0.5174
DX1901884217,Our friend WAL KIMPTON to-day takes the lead in . RIDDLE TOURNAMENT,"1879",0.1806,-0.5198
DX1901052468,PUZZLEDOM,"1873",0.1803,-0.5203
DX1901062465,THE RIDDLE TOURNAMENT,"1889",0.1754,-0.5296
DX1901124931,Crackers for the Ingenious,"1868",0.1724,-0.5354
DX1901054050,Our friend J. H. BATCHELOR to-day takes the lead in the RIDDLE TOURNAMENT,"1880",0.1695,-0.5409
DX1901734265,"CHARADES, REBUSES, &c.","1864",0.1695,-0.5409
DX1901058981,RIDDLE TOURNAMENT,"1884",0.1679,-0.5439
DX1901683801,CHARADE,"1841",0.1667,-0.5463
DX1901499285,"ENIGMAS, CHARADES, ETC.","1867",0.1667,-0.5463
DX1901060471,Our friend LOTTIE W. to-day takes the lead in the RIDDLE TOURNAMENT,"1879",0.1667,-0.5463
DX1901509898,OUR LITTLE FOLKS' OWN PUZZLES,"1886",0.1667,-0.5463
DX1901678065,SCRIPTURE PUZZLES,"1868",0.1667,-0.5463
DX1901677141,CHARADE,"1843",0.1667,-0.5463
ANXHET278710679,Enigmatical Pastimes,"1876",0.1667,-0.5463
DHWRVB876080532,Puzzles Riddles,"1879",0.1667,-0.5463
DX1901793165,"ENIGMAS, CHARADES, &c.","1866",0.1667,-0.5463
KUICCB017846237,43. Enigma,"1872",0.1667,-0.5463
DX1901676881,CHARADE,"1844",0.1667,-0.5463
DX1901499701,"ENIGMAS, CHARADES, ETC.","1868",0.1667,-0.5463
CC1903256543,RECREATION COLUMN,"1872",0.1639,-0.5515
DX1901782050,THE RIDDLE-BOX,"1875",0.1633,-0.5528
DX1901526945,AMUSING,"1868",0.1628,-0.5537
DX1901590633,Our friend LOTTIE W. to-day the lead in the RIDDLE TOURNAMENT,"1878",0.1624,-0.5545
DX1901053546,Our friend P. M'CALL to-day takes the lead in the RIDDLE TOURNAMENT,"1880",0.1622,-0.5549
PTZLBB474076868,The Puzzler,"1870",0.1613,-0.5566
DX1901890870,THE RIDDLE BOX,"1874",0.1613,-0.5566
DX1901124730,Crackers for the Ingenious,"1868",0.1613,-0.5566
PMDBTN411817670,The Riddler,"1887",0.16,-0.559
DX1901678903,Evening Merry-Makings,"1867",0.16,-0.559
DX1901998329,"CHESS, PASTIMES","1879",0.16,-0.559
DX1901589243,Our friend LE BOW to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.1596,-0.5598
GGOBKR646098633,Puzzles Riddles,"1877",0.1579,-0.563
DX1901508289,OUR LITTLE FOLKS' OWN PUZZLES,"1884",0.1538,-0.5708
DX1901906544,"ENIGMAS, CHARADES, &c.","1867",0.1538,-0.5708
CC1903079207,Missionary Bible Enigmas,"1893",0.1538,-0.5708
CC1903240635,OUR PUZZLES,"1900",0.1538,-0.5708
XJGDJL863130332,Puzzles Riddles &c.,"1877",0.1538,-0.5708
DX1901507487,OUR LITTLE FOLKS' OWN PUZZLES,"1883",0.1538,-0.5708
DX1901053004,PUZZLEDOM.,"1875",0.1538,-0.5708
UFWXWW526015588,The Puzzler,"1870",0.1538,-0.5708
DX1901269922,Our friends BINSTEAD AND CROYSDILL to-day take the lead in the RIDDLE TOURNAMENT,"1879",0.1532,-0.5721
DX1901060032,Our friend H. C. PRICE to-day takes the lead in the RIDDLE TOURNAMENT,"1879",0.1518,-0.5747
DX1901059610,RIDDLE TOURNAMENT,"1884",0.1505,-0.5771
DX1901115653,Crackers for Ingenious,"1880",0.15,-0.5781
DX1901678097,SCRIPTURE PUZZLES,"1868",0.15,-0.5781
DX1901525750,AMUSING,"1871",0.1481,-0.5816
DX1901591052,Our friend HARRY LYNN to-day takes the lead in the RIDDLE TOURNAMENT,"1878",0.1458,-0.586
DX1901677046,CHARADES,"1844",0.1429,-0.5917
TSIUYH120184520,Puzzles Riddles,"1879",0.1429,-0.5917
DX1901677520,CHARADE,"1845",0.1429,-0.5917
DX1901110709,Crackers for the Ingenious,"1879",0.1429,-0.5917
CC1903069039,Missionary Enigma,"1869",0.1429,-0.5917
DX1901124085,Crackers for the Ingenious,"1873",0.1429,-0.5917
DX1901509404,ANSWERS TO OUR LITTLE FOLK'S OWN PUZZLES (p. 356),"1894",0.1429,-0.5917
WZOYUZ922229868,Puzzles Riddles,"1877",0.1429,-0.5917
DX1901176894,SCRIPTURE ENIGMA,"1870",0.1429,-0.5917
DX1901508478,OUR LITTLE FOLKS' OWN PUZZLES,"1884",0.1429,-0.5917
DX1901118555,Crackers for the Ingenious,"1875",0.1429,-0.5917
CC1903255466,OUR RECREATION CORNER,"1868",0.1429,-0.5917
DX1901723315,BIBLE ENIGMA,"1894",0.1429,-0.5917
DX1901118572,Crackers for the Ingenious,"1875",0.1395,-0.598
DX1901723902,HIDDEN TEXT AND BIBLICAL CHARADE,"1896",0.1389,-0.5993
DX1901498731,NUTS TO CRACK,"1878",0.1389,-0.5993
DX1901589354,Our friend J. WILKINSON to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.1386,-0.5998
DX1901053570,Our friend F. W. BINSTEAD to-day takes the lead in the RIDDLE TOURNAMENT,"1880",0.1379,-0.6011
DX1901686848,PUZZLE PAGES,"1867",0.1364,-0.6041
DX1901511439,OUR LITTLE FOLKS' OWN PUZZLES,"1888",0.1364,-0.6041
CC1903260002,RECREATION COLUMN,"1871",0.1364,-0.6041
DX1901589953,Our friend TOR to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.1354,-0.6059
PBZNZN693116344,Puzzles Riddles &c,"1878",0.1351,-0.6064
TZWPSU399941801,Puzzles Riddles,"1878",0.1333,-0.6099
DX1901525980,"Answers to Riddles, Charades, &c.","1866",0.1333,-0.6099
ZALLXA050988860,Puzzles Riddles,"1879",0.1333,-0.6099
DX1901057478,RIDDLE TOURNAMENT,"1883",0.1333,-0.6099
DX1901510251,Our Little Folks' Own Puzzles,"1896",0.1333,-0.6099
YXHHJY132930498,The Riddler,"1887",0.1324,-0.6117
DX1901731517,PUZZLE PAGES,"1868",0.1316,-0.6132
DX1901782375,THE RIDDLE-BOX,"1884",0.1316,-0.6132
KPHDTG148850372,Puzzles Riddles,"1879",0.1304,-0.6154
MLANMN808487486,Puzzles Riddles,"1878",0.1304,-0.6154
UYKMYA073101410,The Puzzler,"1870",0.129,-0.6181
DX1901057993,RIDDLE TOURNAMENT,"1883",0.1259,-0.6241
DX1901508440,OUR LITTLE FOLKS' OWN PUZZLES,"1884",0.125,-0.6258
WYHQVL597043359,Puzzles,"1883",0.125,-0.6258
DX1901519166,PUZZLES,"1879",0.125,-0.6258
DX1901526237,AMUSING,"1868",0.125,-0.6258
DX1901133638,RIDDLES AND ANSWERS,"1898",0.125,-0.6258
GOHWNR314888269,Enigma,"1902",0.125,-0.6258
DX1901063586,RIDDLE TOURNAMENT,"1886",0.1231,-0.6294
UJCJUJ316241687,The Riddler,"1886",0.1228,-0.6299
DX1901782228,THE RIDDLE-BOX,"1883",0.1212,-0.633
DX1901059048,RIDDLE TOURNAMENT,"1884",0.1204,-0.6346
DX1901511830,OUR LITTLE FOLKS' OWN PUZZLES,"1888",0.12,-0.6353
CC1903240503,OUR PUZZLES,"1900",0.1176,-0.6398
DX1901508328,OUR LITTLE FOLKS' OWN PUZZLES,"1884",0.1176,-0.6398
DX1901590382,Our friend PHIL PHONIX to-day takes the lead in the RIDDLE TOURNAMENT,"1878",0.1176,-0.6398
DX1901589023,Our friends S. J. P. AND H. G. W. to-day take the lead in the RIDDLE TOURNAMENT,"1877",0.1163,-0.6424
OSVXEC661290754,The Riddler,"1886",0.1154,-0.6441
NQIDOI553678887,Games Magic,"1877",0.1154,-0.6441
DX1901109033,Crackers for the Ingenious,"1878",0.1154,-0.6441
DX1901883863,Our friend H. C. LEONARD to-day takes the lead in the RIDDLE TOURNAMENT,"1879",0.1143,-0.6462
DX1901734215,"ENIGMAS, CHARADES, &c.","1864",0.1136,-0.6474
CC1904016965,PUZZLES,"1878",0.1129,-0.6488
DX1901875922,RIDDLE TOURNAMENT,"1885",0.1124,-0.6497
ADTCNH274761200,Enigmatical and Amusing Exercises for Leisure Moments,"1863",0.1111,-0.6522
DX1901177279,CHARADE,"1872",0.1111,-0.6522
DX1901725327,PRIZE COMPETITION FOR JUNE,"1880",0.1111,-0.6522
DX1901589376,Our friend ETTIE E. WHEELER to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.1111,-0.6522
DX1901793657,"ENIGMAS, CHARADES, &c.","1866",0.1111,-0.6522
DX1901053924,RIDDLE TOURNAMENT,"1880",0.1102,-0.654
DX1901590520,Our friend J. MYERS to-day takes the lead in the RIDDLE TOURNAMENT,"1878",0.1094,-0.6556
DX1901245442,RIDDLE,"1812",0.1071,-0.6598
DX1901783196,THE RIDDLE-BOX,"1877",0.1,-0.6734
DX1901498752,NUTS TO CRACK,"1878",0.1,-0.6734
DX1901499544,"ENIGMAS, CHARADES, ETC","1868",0.1,-0.6734
MWKXUF995439565,The Puzzler,"1870",0.1,-0.6734
DX1901589299,Our friend P. CREGAN to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.1,-0.6734
DX1901124560,Crackers for the Ingenious,"1868",0.0984,-0.6766
DX1901056747,RIDDLE TOURNAMENT,"1882",0.0972,-0.6787
DX1901118312,Crackers for the Ingenious,"1875",0.0952,-0.6825
DX1901123681,Crackers for the Ingenious,"1873",0.0909,-0.6908
DX1901725409,THE JUNE COMPETITION.-RIDDLES,"1880",0.0909,-0.6908
DX1901678828,An Enigma,"1866",0.0893,-0.6939
DX1901729939,"CHARADES, REBUSES, ACROSTICS, &c.","1866",0.0891,-0.6942
CC1903268084,RECREATION COLUMN,"1872",0.0877,-0.6968
DX1901731924,PUZZLE PAGES,"1869",0.0833,-0.7052
DX1901869458,"ENIGMAS, CHARADES, ETC.","1868",0.0833,-0.7052
DX1901782303,THE RIDDLE-BOX,"1884",0.0833,-0.7052
DX1901512503,OUR LITTLE FOLKS' OWN PUZZLES,"1889",0.0833,-0.7052
DX1901105636,Crackers for the Ingenious,"1877",0.0833,-0.7052
DX1901123360,Crackers for the Ingenious,"1872",0.0833,-0.7052
DX1901054317,Our friends COULSON AND PICKERING to-day take the lead in the RIDDLE TOURNAMENT,"1880",0.0805,-0.7107
DX1901116151,Crackers for the Ingenious,"1880",0.0769,-0.7174
HNAAJS765097732,Puzzles Riddles,"1877",0.0769,-0.7174
CC1903069108,Missionary Enigmas,"1870",0.0769,-0.7174
CC1903068781,A Missionary Enigma,"1868",0.0769,-0.7174
DX1901684140,CHARADE,"1842",0.0769,-0.7174
XTVRTY189045822,Our Puzzle Department,"1874",0.0714,-0.7279
NTCQOL985267750,Puzzles Riddles,"1878",0.0714,-0.7279
GJLJCR847603143,Enigmatical and Amusing Exercises for Leisure Moments,"1864",0.0714,-0.7279
KEAJKH152497508,The Puzzler,"1870",0.0698,-0.7311
DX1901589616,Our friend F. W. PETCHELL to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.068,-0.7345
DX1901242049,NEW CHARADES,"1801",0.0667,-0.737
DX1901590203,Our friend DAVY LAD to-day takes the lead in the RIDDLE TOURNAMENT,"1878",0.0652,-0.7397
DX1901126302,Crackers for the Ingenious,"1874",0.06,-0.7497
DX1901063778,RIDDLE TOURNAMENT,"1886",0.06,-0.7497
DX1901053810,Our friend H. V. BARWELL to-day takes the lead in the RIDDLE TOURNAMENT,"1880",0.0593,-0.7511
AKIXXU370351858,Comic Column,"1877",0.0588,-0.7519
DX1901686957,PUZZLE PAGES,"1867",0.0588,-0.7519
GSLXSL824598494,Puzzles Riddles,"1877",0.0588,-0.7519
DX1901590728,Ours friends Messrs. WALKER AND STEWART to-day take the lead in the RIDDLE TOURNAMENT,"1878",0.0571,-0.7551
DX1901515196,OUR LITTLE FOLKS' OWN PUZZLES,"1898",0.0556,-0.7582
RXJGBX368137605,Enigmatical Pastimes,"1875",0.0526,-0.7637
DX1901499306,"ENIGMAS, CHARADES, E. T. C","1867",0.0526,-0.7637
DX1901678191,Our Puzzle Department,"1869",0.05,-0.7688
DX1901060359,RIDDLE TOURNAMENT,"1879",0.0485,-0.7715
IYFCFT351355849,The Riddler,"1887",0.0476,-0.7733
DX1901505455,OUR LITTLE FOLKS' OWN PUZZLES,"1882",0.0476,-0.7733
DX1901118230,Crackers for the Ingenious,"1874",0.0455,-0.7774
XSVZWP496289519,Enigmatical and Amusing Exercises,"1863",0.0444,-0.7793
DX1901146386,OUR PRIZE TOURNAMENT,"1883",0.0423,-0.7835
DX1901589448,Our friend P. CREGAN to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.042,-0.784
YZGJNW231534236,Puzzles Riddles,"1878",0.04,-0.7878
DX1901110517,Crackers for the Ingenious,"1879",0.04,-0.7878
JFTWLQ751586483,Puzzles Riddles &c,"1877",0.04,-0.7878
DX1901497194,OUR NUTS TO CRACK,"1873",0.04,-0.7878
DX1901115550,Crackers for the Ingenious,"1879",0.0392,-0.7893
DX1901725711,"ENIGMAS, &c.","1881",0.0385,-0.7908
ZNRYDU058745165,Inigmatual and Amusing Exercises for Leisure Moments,"1863",0.0385,-0.7908
CGGSKG408132236,Puzzles Riddles &c.,"1878",0.0385,-0.7908
MULROQ900900631,Enigmatical and Amusing Exercises,"1863",0.0357,-0.796
DX1901124985,Crackers for the Ingenious,"1868",0.0345,-0.7983
CC1903243636,Charades,"1873",0.0345,-0.7983
DX1901055723,RIDDLE TOURNAMENT,"1881",0.0345,-0.7983
DX1901781266,THE RIDDLE-BOX,"1878",0.0345,-0.7983
CC1903243712,Riddles,"1874",0.0303,-0.8063
WLMNGI568142938,Enigmatical and Amusing Exercises for Leisure Moments,"1864",0.0294,-0.808
DX1901729955,"CHARADES, REBUSES, ACROSTICS, &c.","1866",0.0286,-0.8096
DX1901054686,RIDDLE TOURNAMENT,"1881",0.0263,-0.8139
DX1901793683,"ENIGMAS, CHARADES, &c.","1866",0.0238,-0.8187
DX1901115470,Crackers for the Ingenious,"1879",0.0222,-0.8217
BWMMHT816091135,The Puzzler,"1870",0.0208,-0.8244
DX1901731585,PUZZLE PAGES,"1868",0.0204,-0.8252
IUNYMA573818501,The Riddler,"1886",0.0196,-0.8267
DX1901053969,RIDDLE TOURNAMENT,"1880",0.0137,-0.838
DX1901589635,Our friend W. D'ARTREY to-day takes the lead in the RIDDLE TOURNAMENT,"1877",0.0111,-0.8429
DX1902136403,RIDDLE,"1846",0,-0.8641
XOTUCX797129082,The Puzzler,"1871",0,-0.8641
DX1901677029,CHARADE,"1844",0,-0.8641
DX1901225705,CHARADE I,"1894",0,-0.8641
EIGJMI025360551,Enigmatical and Amusing Exercises,"1863",0,-0.8641
DX1901526906,AMUSING,"1868",0,-0.8641
CC1903724456,A Triple Riddle,"1885",0,-0.8641
DX1902136474,CHARADE,"1846",0,-0.8641
VMXECT146304235,Our Prize Charade No. 11,"1888",0,-0.8641
CC1903255712,RECREATION CORNER,"1869",0,-0.8641
DX1901512237,OUR LITTLE FOLKS' OWN PUZZLES,"1889",0,-0.8641
DX1901523352,"Answers to Riddles, & c., In February Number of the LADIES' TREASURY, 1864","1864",0,-0.8641
CC1903068980,Missionary Enigma,"1869",0,-0.8641
MMQYOF087674222,The Riddler,"1887",0,-0.8641
DX1901678802,CHARADE,"1866",0,-0.8641
UBIJPX861360725,Enigma,"1900",0,-0.8641
DX1901677598,CHARADE,"1845",0,-0.8641
DX1901499254,"ENIGMAS, CHARADES, ETC.","1867",0,-0.8641
BGWIYP888687183,Puzzles Riddles,"1878",0,-0.8641
DX1901106264,Crackers for the Ingenious,"1877",0,-0.8641
HZVFNE223126799,The Puzzler,"1870",0,-0.8641
DX1902009555,AMUSING,"1872",0,-0.8641
DX1901177214,CHARADE,"1872",0,-0.8641
DX1901793489,"ENIGMAS, CHARADES &c.","1866",0,-0.8641
DX1901177245,SCRIPTURE ENIGMA,"1872",0,-0.8641
DX1902136710,CHARADE,"1848",0,-0.8641
DX1901677178,CHARADES,"1843",0,-0.8641
DX1901677173,CHARADE,"1843",0,-0.8641
DX1901686984,PUZZLE PAGES,"1867",0,-0.8641
CC1903069025,Missionary Enigma,"1869",0,-0.8641
DX1901720532,PRIZE ENIGMAS,"1871",0,-0.8641
CC1903699755,A Riddle,"1880",0,-0.8641
CC1903065169,ENIGMA,"1847",0,-0.8641
CC1903068695,A Missionary Enigma,"1867",0,-0.8641
DX1901054086,RIDDLE TOURNAMENT,"1880",0,-0.8641
DX1901508512,OUR LITTLE FOLKS' OWN PUZZLES,"1884",0,-0.8641
DX1901176449,SCRIPTURE ENIGMA,"1868",0,-0.8641
DX1901725338,PRIZE COMPETITIONS,"1880",0,-0.8641
DX1901683991,CHARADE,"1842",0,-0.8641
DX1901683986,CHARADE,"1842",0,-0.8641
DX1901683980,CHARADE,"1842",0,-0.8641
DX1901679006,NUMBERED CHARADE,"1867",0,-0.8641
DX1901499407,"ENIGMAS. CHARADES, ETC.","1868",0,-0.8641
UQVHWJ684023424,Enigma,"1902",0,-0.8641
DX1901177310,SCRIPTURE ENIGMA,"1872",0,-0.8641
IMTSGX943549182,Enigmatical Pastimes,"1873",0,-0.8641
DX1901497274,NUTS TO CRACK,"1876",0,-0.8641
KYGJBA218362821,Enigma,"1900",0,-0.8641
DX1901496775,ANSWER TO PRIZE CHARADE,"1872",0,-0.8641
DX1901242471,NEW CHARADE,"1801",0,-0.8641
CC1903068792,A Missionary Enigma,"1868",0,-0.8641
CC1904016863,PUZZLES,"1878",0,-0.8641
DX1901881013,MONTHLY COMPETITION-PUZZLES,"1889",0,-0.8641
DX1901684004,CHARADE,"1842",0,-0.8641
DX1901676849,CHARADES,"1844",0,-0.8641
DX1901676876,CHARADE,"1844",0,-0.8641
DX1901677368,CHARADE,"1843",0,-0.8641
DX1901684090,CHARADES,"1842",0,-0.8641
BDFFIY343429701,Enigma,"1902",0,-0.8641
DX1901656494,SCRIPTURE ENIGMA.-DOUBLE ACROSTIC,"1865",0,-0.8641
DX1902136550,CHARADE,"1846",0,-0.8641
DX1901106493,Crackers For the Ingenious,"1877",0,-0.8641
DX1901243054,A CONVERSATION CHARADE,"1803",0,-0.8641
DX1901677393,CHARADE,"1843",0,-0.8641
QUITOH114822250,An Enigma,"1900",0,-0.8641
GAAFPZ064236327,Puzzles Riddles,"1879",0,-0.8641
CC1903267759,RECREATION COLUMN,"1869",0,-0.8641
KREKDW653479899,Enigmatical Pastimes,"1875",0,-0.8641
EMQOTA672685739,Our Prize Charade No. 10,"1888",0,-0.8641
DX1901507816,OUR LITTLE FOLKS' OWN PUZZLES,"1885",0,-0.8641
DX1901678735,DOUBLE ACROSTIC ENIGMA,"1866",0,-0.8641
DX1901677833,CHARADE,"1847",0,-0.8641
DX1901684106,CHARADE,"1842",0,-0.8641
RDPVZW764178485,Enigma,"1902",0,-0.8641
DX1901105091,Crackers for the Dugenious,"1876",0,-0.8641
UUCXCH056089973,Puzzles & Riddles,"1879",0,-0.8641
DX1901677484,CHARADE,"1845",0,-0.8641
DX1901678768,DOUBLE ACROSTIC ENIGMAS,"1866",0,-0.8641
DX1901793237,"ENIGMAS, CHARADES, &c.","1866",0,-0.8641
DX1901176658,SCRIPTURE ENIGMA,"1869",0,-0.8641
DX1901677426,CHARADE,"1843",0,-0.8641
DX1901499388,"ENIGMAS CHARADES, ETC.","1867",0,-0.8641
DX1901118369,Crackers for the Ingenious,"1875",0,-0.8641
DX1901063737,RIDDLE TOURNAMENT,"1886",-0.0052,-0.874
DX1901055769,RIDDLE TOURNAMENT,"1881",-0.0073,-0.878
CC1904017097,PUZZLES,"1878",-0.0088,-0.8808
DX1902048389,OUR PRIZE TOURNAMENT,"1885",-0.0182,-0.8988
DX1901058510,RIDDLE TOURNAMENT,"1883",-0.0263,-0.9143
DX1901124583,Crackers for the Ingenious,"1868",-0.027,-0.9156
DX1901590294,Our friend J. MYERS to-day takes the lead in be RIDDLE TOURNAMENT,"1878",-0.0278,-0.917
DX1901124314,Crackers for the Ingenious,"1873",-0.0294,-0.9202
DX1901589005,Our friend LYCIDAS to-day takes the lead in the RIDDLE TOURNAMENT,"1877",-0.0303,-0.9219
DX1901590185,Our friend F. W. BINSTEAD to-day makes the lead in the RIDDLE TOURNAMENT,"1878",-0.0328,-0.9266
DX1901591113,Our friend FRANK MARRIOTT to-day takes the lead in the RIDDLE TOURNAMENT,"1878",-0.0388,-0.9381
DX1901589038,Our friend F. W. PETCHELL to-day takes the lead in the RIDDLE TOURNAMENT,"1877",-0.0417,-0.9435
DX1901589053,Our friend G. GRANT to-day takes the lead in the RIDDLE TOURNAMENT,"1877",-0.0426,-0.9452
DX1901109921,Crackers for the Ingentions,"1878",-0.0435,-0.947
DX1901497800,NUTS TO CRACK,"1874",-0.0476,-0.9549
DX1901499520,"ENIGMAS, CHARADES, ETC.","1868",-0.05,-0.9594
CC1903068667,A MISSIONARY ENIGMA,"1867",-0.05,-0.9594
IHHHGB963830849,Enigmatical and Amusing Exercises,"1864",-0.05,-0.9594
DX1901118863,Crackers for the Ingenious,"1875",-0.05,-0.9594
DX1901784239,PUZZLES,"1869",-0.0517,-0.9627
DX1901869484,"ENIGMAS, CHARADES, ETC.","1868",-0.0526,-0.9644
CC1903068849,Missionary Enigma,"1868",-0.0588,-0.9762
AXVUEW777422711,Enigmatical and Amusing Exercises for Leisure Moments,"1864",-0.0606,-0.9796
CC1903256474,RECREATION COLUMN,"1871",-0.0606,-0.9796
DX1901060184,Our friend ANNIE F. STANTON to-day takes the lead in the RIDDLE TOURNAMENT,"1879",-0.0625,-0.9832
